name,prefecture,area,type,avg_temp,m1,m2,m3,m4,m5,m6,m7,m8,m9,m10,m11,m12,free_parking,tags,website,map
白の平オートキャンプ場,,,,,,,,,,,,,,,,,,,,"https://www.google.com/maps?q=34.2684743,135.8872714"
松林オートキャンプ場,,,,,,,,,,,,,,,,,,,,"https://www.google.com/maps?q=34.2692856,135.8881271"
Sun Village Soni,,,,,,,,,,,,,,,,,,,,"https://www.google.com/maps?q=34.5180371,136.1234635"
糸島ピクニックヴィレッジオートキャンプ場,,,,,,,,,,,,,,,,,,,https://itoshimapicnicvillage.hp.peraichi.com,"https://www.google.com/maps?q=33.5944543,130.1122294"
いきものふれあい の里キャンプ場,,,,,,,,,,,,,,,,,,,,"https://www.google.com/maps?q=33.9686887,134.4143604"
オフロードランドMio,,,,,,,,,,,,,,,,,,,,"https://www.google.com/maps?q=34.5114272,136.3195995"
立谷沢デイキャンプ,,,,,,,,,,,,,,,,,,,,"https://www.google.com/maps?q=38.6366045,140.0100491"
美保関・風ヶ浦キャンプ場,,,,,,,,,,,,,,,,,,,,"https://www.google.com/maps?q=35.5574586,133.2863601"
ウォーターパーク長瀞,,,フリー,,,,,,,,,,,,,,,,,"https://www.google.com/maps?q=36.0811773,139.1054664"
白鷹町上の台キャンプ場,,,,,,,,,,,,,,,,,,,,"https://www.google.com/maps?q=38.1840765,140.0359564"
大川ふるさと公園キャンプ場,,,,,,,,,,,,,,,,,,,,"https://www.google.com/maps?q=37.2435014,139.8560657"
華山キャンプ場（無料）,,,,,,,,,,,,,,,,,,,,"https://www.google.com/maps?q=34.1763852,131.0419682"
アクトビレッジおのキャンプ場,,,,,,,,,,,,,,,,,,,,"https://www.google.com/maps?q=34.1047896,131.3089451"
野田浜海水浴場キャンプ場,,,,,,,,,,,,,,,,,,,,"https://www.google.com/maps?q=32.6264286,130.1549338"
てんぐの森,,,,,,,,,,,,,,,,,,,,"https://www.google.com/maps?q=35.4245958,133.0865997"
茨戸川キャンプ場,,,,,,,,,,,,,,,,,,,,"https://www.google.com/maps?q=43.1745137,141.4016071"
ハワイアンズグランピング マウナヴィレッジ,,,,,,,,,,,,,,,,,,,,"https://www.google.com/maps?q=36.9912993,140.8017485"
乗政キャンプ場,,,,,,,,,,,,,,,,,,,,"https://www.google.com/maps?q=35.8096805,137.3033935"
AOYAMAEN,,,,,,,,,,,,,,,,,,,,"https://www.google.com/maps?q=42.9305123,141.339936"
湯の元温泉野営場,,,,,,,,,,,,,,,,,,,,"https://www.google.com/maps?q=43.2477158,141.9907837"
月の光キャンプ場,,,,,,,,,,,,,,,,,,,,"https://www.google.com/maps?q=42.590449,140.7905523"
グリーンステイ洞爺湖,,,,,,,,,,,,,,,,,,,,"https://www.google.com/maps?q=42.593337,140.789115"
杜のリゾート 丘の星ぞらGlamping Villa,,,,,,,,,,,,,,,,,,,,"https://www.google.com/maps?q=42.6648502,141.096418"
Dplus+Misono Camping Field,,,,,,,,,,,,,,,,,,,,"https://www.google.com/maps?q=42.7376886,141.0020414"
ブウベツの森キャンプ場,,,,,,,,,,,,,,,,,,,,"https://www.google.com/maps?q=42.5503685,141.3257476"
泉沢自然の森キャンプ場,,,,,,,,,,,,,,,,,,,,"https://www.google.com/maps?q=42.7947929,141.6065719"
余市フゴッペキャンプ場,,,,,,,,,,,,,,,,,,,,"https://www.google.com/maps?q=43.1870537,140.833029"
SanKing CampSite,,,,,,,,,,,,,,,,,,,,"https://www.google.com/maps?q=43.1605253,141.0484002"
キツツキの森キャンプ場,,,,,,,,,,,,,,,,,,,,"https://www.google.com/maps?q=42.9197852,141.5057204"
北広島かえるキャンプ場,,,,,,,,,,,,,,,,,,,,"https://www.google.com/maps?q=42.9181496,141.522466"
AKAIGAWA TOMO PLAYPARK キャンプフィールド,,,,,,,,,,,,,,,,,,,,"https://www.google.com/maps?q=43.0281839,140.8674162"
AKAIGAWA ”Ciel” CAMPFIELD,,,,,,,,,,,,,,,,,,,,"https://www.google.com/maps?q=43.0542805,140.8617983"
ノチウアウトドアPARK,,,,,,,,,,,,,,,,,,,,"https://www.google.com/maps?q=43.0692557,140.7050036"
MONK CAMPSITE,,,,,,,,,,,,,,,,,,,,"https://www.google.com/maps?q=43.2099732,140.9184327"
緑のふるさと 温泉の森キャンプ場,,,,,,,,,,,,,,,,,,,https://www.shizunai-onsen.jp/camp.html,"https://www.google.com/maps?q=42.3236034,142.4283496"
女満別湖畔公園野営場,,,,,,,,,,,,,,,,,,,,"https://www.google.com/maps?q=43.9201282,144.1780573"
女満別湖畔キャンプ場,,,,,,,,,,,,,,,,,,,,"https://www.google.com/maps?q=43.9164805,144.167877"
OkuShumbetsu CampField,,,,,,,,,,,,,,,,,,,,"https://www.google.com/maps?q=43.4611776,144.4093136"
達古武オートキャンプ場,,,,,,,,,,,,,,,,,,,,"https://www.google.com/maps?q=43.1094864,144.4889765"
白雲の池キャンプ場,,,,,,,,,,,,,,,,,,,https://www.nap-camp.com/nagasaki/12127,"https://www.google.com/maps?q=32.734077,130.2554344"
南丘森林公園内キャンプ場,,,,,,,,,,,,,,,,,,,https://www.town.wassamu.hokkaido.jp/industrial-development/commerce-tourism/attractions/forest-campground-minamioka/,"https://www.google.com/maps?q=43.9723045,142.3905641"
青葉公園ピクニック広場,,,,,,,,,,,,,,,,,,,,"https://www.google.com/maps?q=42.8131967,141.6280996"
FOREVER CAMPING PARADISE,,,,,,,,,,,,,,,,,,,,"https://www.google.com/maps?q=42.8062581,141.7029485"
弥生パークキャンプ場,,,,,,,,,,,,,,,,,,,,"https://www.google.com/maps?q=42.8567882,141.8226064"
IZUMISATO BETTEI,,,,,,,,,,,,,,,,,,,,"https://www.google.com/maps?q=42.9151308,141.7271878"
ファミリーパーク追分,,,,,,,,,,,,,,,,,,,,"https://www.google.com/maps?q=42.8996335,141.8745538"
KITANAGA,,,,,,,,,,,,,,,,,,,,"https://www.google.com/maps?q=43.0404551,141.7449621"
RVパーク カーリンクス長沼キャンプ場,,,,,,,,,,,,,,,,,,,,"https://www.google.com/maps?q=43.0629999,141.7267082"
由仁町見立の沢キャンプ場 LAUGH TALE,,,,,,,,,,,,,,,,,,,,"https://www.google.com/maps?q=43.0203929,141.7781603"
ABU CAMPFIELD,,,,,,,,,,,,,,,,,,,,"https://www.google.com/maps?q=34.496984,131.4676471"
ニセウ・エコランド,,,,,,,,,,,,,,,,,,,,"https://www.google.com/maps?q=42.738571,142.3389626"
白浜海水浴場キャンプ場,,,フリー,,,,,,,,,,,,,,,,,"https://www.google.com/maps?q=32.6097548,130.1749759"
吉野公園キャンプ場,,,,,,,,,,,,,,,,,,,,"https://www.google.com/maps?q=43.5915556,141.7339585"
田島公園キャンプ場,,,,,,,,,,,,,,,,,,,,"https://www.google.com/maps?q=43.80872,141.9482804"
滝川キャンプサイト,,,,,,,,,,,,,,,,,,,,"https://www.google.com/maps?q=43.581256,141.8922922"
幌新いこいの森公園キャンプサイト,,,,,,,,,,,,,,,,,,,,"https://www.google.com/maps?q=43.886549,141.9283875"
ふうれん望湖台自然公園,,,,,,,,,,,,,,,,,,,,"https://www.google.com/maps?q=44.2838348,142.5227653"
赤礁崎オートキャンプ場,,,,,,,,,,,,,,,,,,,,"https://www.google.com/maps?q=35.5330522,135.6657419"
三笠山自然公園内キャンプ場,,,,,,,,,,,,,,,,,,,https://www.town.wassamu.hokkaido.jp/industrial-development/commerce-tourism/attractions/mikasayama-park-campground/,"https://www.google.com/maps?q=44.0088439,142.419827"
きのこの里あいべつオートキャンプ場,,,,,,,,,,,,,,,,,,,,"https://www.google.com/maps?q=43.8814196,142.6683029"
上川ファミリーオートキャンプ村,,,,,,,,,,,,,,,,,,,,"https://www.google.com/maps?q=43.8424973,142.7783035"
千代田の丘キャンプ場,,,,,,,,,,,,,,,,,,,,"https://www.google.com/maps?q=43.5435838,142.4914869"
川渡テラス,,,,,,,,,,,,,,,,,,,,"https://www.google.com/maps?q=38.7291127,140.7497245"
Free Camping,,,,,,,,,,,,,,,,,,,,"https://www.google.com/maps?q=33.8912964,135.1285706"
春光台公園グリーンスポーツキャンプ場,,,,,,,,,,,,,,,,,,,,"https://www.google.com/maps?q=43.8071025,142.3480293"
Oasis biei,,,,,,,,,,,,,,,,,,,,"https://www.google.com/maps?q=43.6011136,142.5635776"
オロウエン大滝キャンプ場,,,,,,,,,,,,,,,,,,,,"https://www.google.com/maps?q=42.7138132,141.0189267"
晴好雨喜,,,,,,,,,,,,,,,,,,,,"https://www.google.com/maps?q=42.9753988,141.164087"
ニセコリバーサイドヒルキャンプ場,,,,,,,,,,,,,,,,,,,,"https://www.google.com/maps?q=42.8122294,140.6830916"
うにまるキャンプ場～NONA BASE～,,,,,,,,,,,,,,,,,,,,"https://www.google.com/maps?q=42.1529342,139.5209483"
つどいの館 キャンプ場,,,,,,,,,,,,,,,,,,,,"https://www.google.com/maps?q=42.4526787,141.1306893"
シーサイドパークキャンプ場,,,,,,,,,,,,,,,,,,,,"https://www.google.com/maps?q=42.3142018,143.3251461"
北海道ふくろう乃湯リゾート,,,,,,,,,,,,,,,,,,,,"https://www.google.com/maps?q=43.2464845,141.56675"
美郷青少年キャンプ村 ほたるの里,,,,,,,,,,,,,,,,,,,,"https://www.google.com/maps?q=34.0028099,134.2513419"
Starry Sky,,小松市,フリー,,,,,,,,,,,,,,,,https://starrysky2023.com/,"https://www.google.com/maps?q=36.3054,136.4887226"
野塚野営場,,,,,,,,,,,,,,,,,,,,"https://www.google.com/maps?q=43.3338413,140.4442081"
美国漁港海岸緑地広場,,,,,,,,,,,,,,,,,,,,"https://www.google.com/maps?q=43.296652,140.6055375"
古平家族旅行村,,,,,,,,,,,,,,,,,,,,"https://www.google.com/maps?q=43.2574573,140.6567218"
花畔ＢＡＳＥ,,,,,,,,,,,,,,,,,,,,"https://www.google.com/maps?q=43.1669313,141.3031215"
松本ＢＡＳＥ,,,,,,,,,,,,,,,,,,,,"https://www.google.com/maps?q=42.7330736,141.0845589"
ペトトル倶知安,,,,,,,,,,,,,,,,,,,,"https://www.google.com/maps?q=42.8831748,140.7549402"
石狩ＢＡＳＥ,,,,,,,,,,,,,,,,,,,,"https://www.google.com/maps?q=43.2462675,141.3648356"
余市アウトドアパーク ＮＯＢＯＲＩ,,,,,,,,,,,,,,,,,,,,"https://www.google.com/maps?q=43.1702728,140.8313"
山の越 古民家,,,,,,,,,,,,,,,,,,,,"https://www.google.com/maps?q=40.7839636,140.5171814"
小川原湖ふれあい村,,,,,,,,,,,,,,,,,,,,"https://www.google.com/maps?q=40.7277655,141.2836915"
御鉾ヶ浦公園キャンプ場,,,,,,,,,,,,,,,,,,,https://www.hyugacity.jp/sp/display.php?cont=140319105158,"https://www.google.com/maps?q=32.4228448,131.6735709"
大岸シーサイドキャンプ場,,,,,,,,,,,,,,,,,,,,"https://www.google.com/maps?q=42.5792967,140.6168628"
CAMPiece横芝光,,横芝光町,,,,,,,,,,,,,,,,,https://campiece.com/area/yokoshibahikari/,"https://www.google.com/maps?q=35.6808012,140.4987355"
ときわ湖畔北キャンプ場,,,,,,,,,,,,,,,,,,,https://www.tokiwapark.jp/etc/camp.html,"https://www.google.com/maps?q=33.9609779,131.2898965"
Ayukawaenchi Camping,,,,,,,,,,,,,,,,,,,https://www.public-camp.com/c-ken/c-fukui/c-10077-ayukawa.html,"https://www.google.com/maps?q=36.1019555,136.0358943"
デイキャンプ場,,,,,,,,,,,,,,,,,,,,"https://www.google.com/maps?q=39.2893286,140.412759"
神野山の学校キャンプ場,,,,,,,,,,,,,,,,,,,,"https://www.google.com/maps?q=31.2711005,130.9136656"
我路ファミリー公園キャンプ場,,,,,,,,,,,,,,,,,,,,"https://www.google.com/maps?q=43.323293,141.9506018"
KUWABARA CAMP（四徳温泉キャンプ場）,,,,,,,,,,,,,,,,,,,http://shitoku.net/kuwabaracamp/,"https://www.google.com/maps?q=35.623514,137.9904726"
四徳温泉キャンプ場,,,,,,,,,,,,,,,,,,,https://shitoku.net/%e6%b3%8a%e3%81%be%e3%82%8b/%e5%85%b1%e6%9c%89%e6%96%bd%e8%a8%ad/,"https://www.google.com/maps?q=35.6532836,138.0055332"
グランピングヒルズ アウラテラス茨城,,,,,,,,,,,,,,,,,,,,"https://www.google.com/maps?q=36.1642542,140.1505845"
学校キャンプ場,,,,,,,,,,,,,,,,,,,,"https://www.google.com/maps?q=38.3915813,140.7179712"
市民キャンプ場,,,,,,,,,,,,,,,,,,,,"https://www.google.com/maps?q=38.3896692,140.7189216"
Mount NIKI,,,,,,,,,,,,,,,,,,,,"https://www.google.com/maps?q=43.0795806,140.7214789"
千代田湖キャンプ場,,,,,,,,,,,,,,,,,,,https://chiyoda.natureservice.jp/,"https://www.google.com/maps?q=35.9509536,138.1491617"
キャンピングカーパークマタキテネ,,,,,,,,,,,,,,,,,,,,"https://www.google.com/maps?q=42.9922464,140.575382"
城峯公園キャンプ場,,,,,,,,,,,,,,,,,,,,"https://www.google.com/maps?q=36.1246531,139.0251174"
高安断層鞍部（中央構造線）,,,,,,,,,,,,,,,,,,,,"https://www.google.com/maps?q=35.6263215,138.0573734"
おたる自然の村,,,,,,,,,,,,,,,,,,,http://shizennomura.com,"https://www.google.com/maps?q=43.1732236,140.9526648"
621野営場,,,,,,,,,,,,,,,,,,,,"https://www.google.com/maps?q=41.124674,141.2595203"
姫鶴平キャンプ場,,,,,,,,,,,,,,,,,,,,"https://www.google.com/maps?q=33.4674975,132.962504"
K's Camp Glamping,,,,,,,,,,,,,,,,,,,,"https://www.google.com/maps?q=34.9082088,139.1252151"
神集島キャンプ場,,,,,,,,,,,,,,,,,,,,"https://www.google.com/maps?q=33.529979,129.9682242"
入野松原キャンプ場,,,,,,,,,,,,,,,,,,,http://iwk.ne.jp,"https://www.google.com/maps?q=33.0304926,133.0231131"
黒瀬キャンプ場,,,,,,,,,,,,,,,,,,,,"https://www.google.com/maps?q=33.5741677,133.3002449"
摂津峡青少年キャンプ場 第２キャンプ場,,高槻市,,,,,,,,,,,,,,,,,https://www.city.takatsuki.osaka.jp/soshiki/60/4910.html,"https://www.google.com/maps?q=34.8809413,135.5840056"
北条の棚田,,,,,,,,,,,,,,,,,,,,"https://www.google.com/maps?q=34.9609864,133.9344593"
上籾の棚田,,,,,,,,,,,,,,,,,,,,"https://www.google.com/maps?q=34.9415141,133.9081231"
尾瀬沼キャンプ場,,,,,,,,,,,,,,,,,,,,"https://www.google.com/maps?q=36.925915,139.317818"
ウェルキャンプ西丹沢,,山北町,,,,,,,,,,,,,,,,,https://well-camp.com/,"https://www.google.com/maps?q=35.4721183,139.0643902"
和平高原キャンプ場,,,,,,,,,,,,,,,,,,,,"https://www.google.com/maps?q=36.4867196,138.2127747"
恵比須浜キャンプ村,,,,,,,,,,,,,,,,,,,https://ebisuhama.web.fc2.com/,"https://www.google.com/maps?q=33.7423215,134.5557096"
まぜのおか,,,,,,,,,,,,,,,,,,,https://www.kaiyo-kankou.jp/spots/spots-1226/,"https://www.google.com/maps?q=33.6235541,134.3690634"
種崎千松公園キャンプ場,,,,,,,,,,,,,,,,,,,,"https://www.google.com/maps?q=33.5028573,133.5696384"
浮津キャンプ場,,,,,,,,,,,,,,,,,,,https://kuroshio-kanko.net/info/ukitsucampjyo/,"https://www.google.com/maps?q=33.0378493,133.0399343"
久万高原ふるさと旅行村キャンプ場,,,,,,,,,,,,,,,,,,,https://www.kuma-furusato.com/,"https://www.google.com/maps?q=33.6721499,132.9369226"
休暇村瀬戸内東予シーサイドキャンプ場,,,,,,,,,,,,,,,,,,,https://www.qkamura.or.jp/toyo/camp/,"https://www.google.com/maps?q=33.9862814,133.0633184"
千本高原キャンプ場,,,,,,,,,,,,,,,,,,,,"https://www.google.com/maps?q=33.675035,132.9228873"
新居浜市市民の森キャンプ場,,,,,,,,,,,,,,,,,,,,"https://www.google.com/maps?q=33.9454646,133.3537934"
田の浦野営場,,,,,,,,,,,,,,,,,,,https://www.pref.kagawa.lg.jp/kankyokanri/satoumi/umibemap/guide/beach_009.html,"https://www.google.com/maps?q=34.2372059,134.4041121"
中村川砂防公園キャンプ場,,,,,,,,,,,,,,,,,,,,"https://www.google.com/maps?q=34.6484456,133.4259013"
山野峡キャンプ場,,,,,,,,,,,,,,,,,,,,"https://www.google.com/maps?q=34.6894849,133.3693998"
木野山キャンプ場,,,,,,,,,,,,,,,,,,,,"https://www.google.com/maps?q=34.6620049,133.510661"
渡連キャンプ場,,,,,,,,,,,,,,,,,,,,"https://www.google.com/maps?q=28.4744247,129.6027947"
つり橋の里キャンプ場,,,フリー,,,,,,,,,,,,,,,,https://tsuribashino-sato.com/,"https://www.google.com/maps?q=34.1023679,135.7635003"
井出トマト農園 富士高原トマトフィールド,,,オート/フリー併設,,,,,,,,,,,,,,,,https://corp.idetomato.com/experience#fujiplateau,"https://www.google.com/maps?q=35.373315,138.5974995"
グランドーム富士忍野,,,,,,,,,,,,,,,,,,,https://glamping-oshino.com/,"https://www.google.com/maps?q=35.4559273,138.8177431"
カヌーの里おおちオートキャンプ場,,,,,,,,,,,,,,,,,,,,"https://www.google.com/maps?q=35.0688732,132.5967756"
三堰キャンプ場,,,,,,,,,,,,,,,,,,,,"https://www.google.com/maps?q=33.2697408,133.1210403"
秩父彩の国キャンプ村,,,,,,,,,,,,,,,,,,,,"https://www.google.com/maps?q=35.8943844,139.0989644"
Taihama Beach and Camping Site,,,,,,,,,,,,,,,,,,,,"https://www.google.com/maps?q=34.5477035,134.274346"
Kobe Beach and camping site,,,,,,,,,,,,,,,,,,,,"https://www.google.com/maps?q=34.5519832,134.3062743"
ログハウスヤハギ,,,,,,,,,,,,,,,,,,,,"https://www.google.com/maps?q=38.5923752,140.4421143"
華音の森,,,,,,,,,,,,,,,,,,,,"https://www.google.com/maps?q=35.4612638,136.5402605"
THE FIRST BASE,,,,,,,,,,,,,,,,,,,,"https://www.google.com/maps?q=43.7198142,142.3291552"
CAMP VILLAGE ピュットの森,,,,,,,,,,,,,,,,,,,,"https://www.google.com/maps?q=42.9535747,143.1630332"
すずらんヶ丘キャンプ場,,,,,,,,,,,,,,,,,,,,"https://www.google.com/maps?q=41.8097568,140.8079353"
JUNファームキャンプ場,,,,,,,,,,,,,,,,,,,,"https://www.google.com/maps?q=41.788752,140.8346229"
Wild Camp Base えん,,,,,,,,,,,,,,,,,,,,"https://www.google.com/maps?q=42.5402945,141.2813019"
Kawarakko camping and canoeing,,,,,,,,,,,,,,,,,,,,"https://www.google.com/maps?q=33.0455129,132.8380469"
楽々ガーデン,,,,,,,,,,,,,,,,,,,,"https://www.google.com/maps?q=35.582359,140.2603656"
CAMP＆BBQ FIELD JUNGLE,,,,,,,,,,,,,,,,,,,,"https://www.google.com/maps?q=35.5730876,140.2190163"
キャンプ広場,,,,,,,,,,,,,,,,,,,,"https://www.google.com/maps?q=35.795138,139.8670166"
美々川プライベートキャンプ場,,,,,,,,,,,,,,,,,,,,"https://www.google.com/maps?q=42.7228956,141.7122455"
植苗キャンプ場,,,,,,,,,,,,,,,,,,,,"https://www.google.com/maps?q=42.7344431,141.7177054"
YOTEI CAMP FLATBASE NISEKO,,,,,,,,,,,,,,,,,,,,"https://www.google.com/maps?q=42.9009929,140.770895"
えいとキャンプ場,,,,,,,,,,,,,,,,,,,,"https://www.google.com/maps?q=43.2592649,141.4312693"
月アカリノ丘,,,,,,,,,,,,,,,,,,,,"https://www.google.com/maps?q=43.0453295,141.739238"
コモレビヨリ,,,,,,,,,,,,,,,,,,,,"https://www.google.com/maps?q=43.0540796,141.2258342"
濃昼キャンプ場,,,,,,,,,,,,,,,,,,,,"https://www.google.com/maps?q=43.4774891,141.3918023"
Ｇｒüｎｈｅｒｚ,,,,,,,,,,,,,,,,,,,,"https://www.google.com/maps?q=42.7696211,143.2761694"
ＡＲＴ×ＯＵＴＤＯＯＲＶＩＬＬＡＧＥ栗山,,,,,,,,,,,,,,,,,,,,"https://www.google.com/maps?q=43.0180721,141.8597878"
八剣山ワイナリー焚き火キャンプ場,,,,,,,,,,,,,,,,,,,,"https://www.google.com/maps?q=42.9640373,141.233147"
RV FOREST 310,,,,,,,,,,,,,,,,,,,,"https://www.google.com/maps?q=42.7004782,141.8877816"
atsuma surf & camp THE DAYS,,,,,,,,,,,,,,,,,,,,"https://www.google.com/maps?q=42.6009113,141.8617682"
勝浦ナチュラルスペースキャンプ,,,,,,,,,,,,,,,,,,,,"https://www.google.com/maps?q=35.2097165,140.2674217"
勝浦つるんつるん温泉直営オートキャンプ場,,,,,,,,,,,,,,,,,,,,"https://www.google.com/maps?q=35.2038759,140.2808759"
リスッコ・ファミリーキャンプ場,,,,,,,,,,,,,,,,,,,,"https://www.google.com/maps?q=35.1588149,140.2666023"
RVPark＆CAMP 214勝浦,,,,,,,,,,,,,,,,,,,,"https://www.google.com/maps?q=35.1581861,140.2676852"
BLACK RAMS,,,,,,,,,,,,,,,,,,,,"https://www.google.com/maps?q=35.1690281,140.2664858"
ふれあい広場 白井の森,,,,,,,,,,,,,,,,,,,,"https://www.google.com/maps?q=35.7688045,140.0379127"
鶴の里キャンプフィールド,,,,,,,,,,,,,,,,,,,,"https://www.google.com/maps?q=43.1545223,144.3276731"
TCS Village,,,,,,,,,,,,,,,,,,,,"https://www.google.com/maps?q=42.8484989,141.4961822"
築拓キャンプ場,,,,,,,,,,,,,,,,,,,,"https://www.google.com/maps?q=43.2479578,145.249733"
ふぁーむながの,,,,,,,,,,,,,,,,,,,,"https://www.google.com/maps?q=43.5871182,145.2119594"
果樹園キャンプ,,,,,,,,,,,,,,,,,,,,"https://www.google.com/maps?q=43.9464839,144.2801857"
えべつRVパーク,,,,,,,,,,,,,,,,,,,,"https://www.google.com/maps?q=43.1174765,141.4710913"
Kirara Park Campfield,,,,,,,,,,,,,,,,,,,,"https://www.google.com/maps?q=43.0691976,141.5967394"
萩形キャンプ場,,,,,,,,,,,,,,,,,,,,"https://www.google.com/maps?q=39.9010367,140.3122214"
竜ケ森キャンプ場,,,,,,,,,,,,,,,,,,,,"https://www.google.com/maps?q=40.1017057,140.5537913"
高野崎キャンプ場,,,,,,,,,,,,,,,,,,,,"https://www.google.com/maps?q=41.2266828,140.5498326"
脇元海辺ふれあいゾーン,,,,,,,,,,,,,,,,,,,,"https://www.google.com/maps?q=41.0969921,140.3130022"
滝ノ沢ふるさと砂防愛ランド,,,,,,,,,,,,,,,,,,,,"https://www.google.com/maps?q=40.9748652,140.468512"
むつ市営森林公園キャンプ場,,,,,,,,,,,,,,,,,,,,"https://www.google.com/maps?q=41.2882102,140.9753403"
野平高原キャンプ場,,,,,,,,,,,,,,,,,,,,"https://www.google.com/maps?q=41.2645562,140.8638544"
早掛レイクサイドヒルキャンプ場,,,,,,,,,,,,,,,,,,,,"https://www.google.com/maps?q=41.3143236,141.2203603"
岡崎キャンプ場,,,,,,,,,,,,,,,,,,,,"https://www.google.com/maps?q=40.6416837,139.9140291"
行合崎キャンプ場,,,,,,,,,,,,,,,,,,,,"https://www.google.com/maps?q=40.6674537,139.9401302"
わかさぎ公園 浜台キャンプ場,,,,,,,,,,,,,,,,,,,,"https://www.google.com/maps?q=40.8220464,141.2974451"
月見野ベースキャンプ,,,,,,,,,,,,,,,,,,,,"https://www.google.com/maps?q=40.7898308,140.804703"
白神キャンプ場,,,,,,,,,,,,,,,,,,,,"https://www.google.com/maps?q=40.6674172,140.1500279"
青森県民の森キャンプ場,,,,,,,,,,,,,,,,,,,,"https://www.google.com/maps?q=40.794662,140.5877676"
fuji camp village,,富士宮市,,,,,,,,,,,,,,,,,,"https://www.google.com/maps?q=35.359835,138.5597246"
スノーピーク鹿沼,,,,,,,,,,,,,,,,,,,,"https://www.google.com/maps?q=36.5403508,139.6797037"
種差キャンプ場,,,フリー,,,,,,,,,,,,,,,,,"https://www.google.com/maps?q=40.5114329,141.6090024"
CAMPDOG HACHINOHE BASE,,,,,,,,,,,,,,,,,,,,"https://www.google.com/maps?q=40.4956121,141.4571414"
DOGGYCAMP TOYOSAKI,,,,,,,,,,,,,,,,,,,,"https://www.google.com/maps?q=40.5103673,141.3879667"
名川チェリリン村オートキャンプ場,,,,,,,,,,,,,,,,,,,,"https://www.google.com/maps?q=40.3967794,141.3351037"
名川チェリリン村野営場,,,,,,,,,,,,,,,,,,,,"https://www.google.com/maps?q=40.3950141,141.3319479"
下田公園キャンプ場,,,,,,,,,,,,,,,,,,,,"https://www.google.com/maps?q=40.6142603,141.3979056"
おいらせ町海浜公園キャンプ場,,,,,,,,,,,,,,,,,,,,"https://www.google.com/maps?q=40.6520853,141.4420232"
小川原湖公園キャンプ場,,,,,,,,,,,,,,,,,,,,"https://www.google.com/maps?q=40.7318705,141.2812339"
小川原湖畔キャンプ場,,,,,,,,,,,,,,,,,,,,"https://www.google.com/maps?q=40.7362504,141.3591656"
東八甲田家族旅行村,,,,,,,,,,,,,,,,,,,,"https://www.google.com/maps?q=40.7013052,141.0930641"
しろいわ農村公園,,,,,,,,,,,,,,,,,,,,"https://www.google.com/maps?q=40.5792346,140.6359209"
花岡公園キャンプ場,,,,,,,,,,,,,,,,,,,,"https://www.google.com/maps?q=40.7114769,140.5727867"
浪岡湿生花園キャンプ場,,,,,,,,,,,,,,,,,,,,"https://www.google.com/maps?q=40.7177549,140.569544"
来運水の学校,,,,,,,,,,,,,,,,,,,,"https://www.google.com/maps?q=43.8347632,144.6432042"
瀬戸内海の森キャンプ場,,,,,,,,,,,,,,,,,,,https://www.setouchi-camp.jp/,"https://www.google.com/maps?q=34.6595152,134.1963279"
稲庭キャンプ場,,,,,,,,,,,,,,,,,,,,"https://www.google.com/maps?q=40.1893229,141.0534611"
真湯野営場,,,,,,,,,,,,,,,,,,,,"https://www.google.com/maps?q=39.0044796,140.8499899"
一関市須川野営場,,,,,,,,,,,,,,,,,,,,"https://www.google.com/maps?q=38.981153,140.7702528"
石蔵山林間広場,,,,,,,,,,,,,,,,,,,,"https://www.google.com/maps?q=38.9363189,141.2314917"
黄金山キャンプ場,,,,,,,,,,,,,,,,,,,,"https://www.google.com/maps?q=38.8688801,141.3982458"
いちのせき厳美オートキャンプ場,,,,,,,,,,,,,,,,,,,,"https://www.google.com/maps?q=38.9898105,140.9821465"
つぶ沼キャンプ場,,,,,,,,,,,,,,,,,,,,"https://www.google.com/maps?q=39.1146749,140.8860966"
リバーパーク轟,,,,,,,,,,,,,,,,,,,,"https://www.google.com/maps?q=33.1829261,132.9777217"
石浜キャンプ場,,,,,,,,,,,,,,,,,,,,"https://www.google.com/maps?q=38.9652438,141.6888736"
大芦高原キャンプ場,,,,,,,,,,,,,,,,,,,,"https://www.google.com/maps?q=34.8902407,134.1348989"
としおじさんのキャンプ場,,,,,,,,,,,,,,,,,,,,"https://www.google.com/maps?q=34.8858306,134.126318"
東洋英和野尻キャンプサイト,,,,,,,,,,,,,,,,,,,,"https://www.google.com/maps?q=36.8278413,138.2390507"
東京YMCA 野尻キャンプ,,,,,,,,,,,,,,,,,,,,"https://www.google.com/maps?q=36.8272325,138.2387852"
大文字キャンプ場,,,,,,,,,,,,,,,,,,,,"https://www.google.com/maps?q=39.0062974,141.154027"
衣川ふるさと自然塾,,,,,,,,,,,,,,,,,,,,"https://www.google.com/maps?q=39.04461,141.0110942"
稲荷穴レクリエーション施設キャンプ場,,,,,,,,,,,,,,,,,,,,"https://www.google.com/maps?q=39.4293695,141.4279276"
Wild camping in park,,,,,,,,,,,,,,,,,,,,"https://www.google.com/maps?q=33.4295394,130.6664981"
久慈平岳キャンプ場,,,,,,,,,,,,,,,,,,,,"https://www.google.com/maps?q=40.3550959,141.6128513"
北侍浜野営場,,,,,,,,,,,,,,,,,,,,"https://www.google.com/maps?q=40.2706417,141.8141057"
